nct_id,ctgov_group_code,time_frame,event_type,default_vocab,default_assessment,subjects_affected,subjects_at_risk,description,event_count,adverse_event_term,frequency_threshold,vocab,assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PERICOLIC ABSCESS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,2,154,NA,3,PNEUMONIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,PNEUMONIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,PYELONEPHRITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PYELONEPHRITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,RESPIRATORY TRACT INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,RESPIRATORY TRACT INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,SEPSIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,SEPSIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,VESTIBULAR NEURONITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,VESTIBULAR NEURONITIS,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,VIRAL UPPER RESPIRATORY TRACT INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,VIRAL UPPER RESPIRATORY TRACT INFECTION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,COMPRESSION FRACTURE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,COMPRESSION FRACTURE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,PERIORBITAL CONTUSION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PERIORBITAL CONTUSION,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,SPLENIC RUPTURE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,SPLENIC RUPTURE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,ALANINE AMINOTRANSFERASE INCREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,ALANINE AMINOTRANSFERASE INCREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,AMYLASE INCREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,AMYLASE INCREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,C-REACTIVE PROTEIN INCREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,C-REACTIVE PROTEIN INCREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,3,154,NA,3,PLATELET COUNT DECREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,PLATELET COUNT DECREASED,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,DECREASED APPETITE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,DECREASED APPETITE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,FAILURE TO THRIVE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,FAILURE TO THRIVE,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,HYPONATRAEMIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,HYPONATRAEMIA,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,BACK PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,152,NA,0,BACK PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,BONE PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,BONE PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,0,154,NA,0,MUSCULOSKELETAL CHEST PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG001,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,152,NA,1,MUSCULOSKELETAL CHEST PAIN,5,MedDRA 16.0,Systematic Assessment
NCT01650805,EG000,"Patients were followed-up for AEs from the time of informed consent until 30 days after the close of the trial. The median follow-up was 4.97 months (range: 0.03, 17.57) for ponatinib patients, and 5.32 months (range: 0.49, 14.05) for imatinib patients.",serious,NA,NA,1,154,NA,1,NECK PAIN,5,MedDRA 16.0,Systematic Assessment
